class,file,num_vars,num_constraints,density,coeff_range,coeff_min,coeff_max,obj_value,optimal,file_available,problem_size
birkhoff,bhS-6-002.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-003.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-004.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-005.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-006.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-007.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-008.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-009.lp,1440,757,0.005944518,10001,-10000,1,5,yes,yes,1044.068963
birkhoff,bhS-6-010.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-011.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-012.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-013.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-014.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-015.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-016.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-017.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-018.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-019.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-020.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-021.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-022.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-023.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-024.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-025.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-026.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-027.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-028.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-029.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-030.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-031.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-032.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-033.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-034.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-035.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-036.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-037.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-038.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-039.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-040.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-041.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-042.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-043.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-044.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-045.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-046.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-047.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-048.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-049.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-050.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-051.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-052.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-053.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-054.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-055.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-056.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-057.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-058.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-059.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-060.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-061.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-062.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-063.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-064.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-065.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-066.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-067.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-068.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-069.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-070.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-071.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-072.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-073.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-074.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-075.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-076.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-077.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-078.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-079.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-080.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-081.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-082.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-083.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-084.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-085.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-086.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-087.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-088.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-089.lp,1440,757,0.005944518,10001,-10000,1,5,yes,yes,1044.068963
birkhoff,bhS-6-090.lp,1440,757,0.005944518,10001,-10000,1,5,yes,yes,1044.068963
birkhoff,bhS-6-091.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-092.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-093.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-094.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-095.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-096.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-097.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-098.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-099.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-6-100.lp,1440,757,0.005944518,10001,-10000,1,6,yes,yes,1044.068963
birkhoff,bhS-4-001.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-002.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-003.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-004.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-005.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-006.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-007.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-008.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-009.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-010.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-011.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-012.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-013.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-014.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-015.lp,48,41,0.085365854,10001,-10000,1,2,yes,yes,44.36214603
birkhoff,bhS-4-016.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-017.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-018.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-019.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-020.lp,48,41,0.085365854,10001,-10000,1,2,yes,yes,44.36214603
birkhoff,bhS-4-021.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-022.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-023.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-024.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-025.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-026.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-027.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-028.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-029.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-030.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-031.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-032.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-033.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-034.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-035.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-036.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-037.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-038.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-039.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-040.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-041.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-042.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-043.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-044.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-045.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-046.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-047.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-048.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-049.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-050.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-051.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-052.lp,48,41,0.085365854,10001,-10000,1,2,yes,yes,44.36214603
birkhoff,bhS-4-053.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-054.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-055.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-056.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-057.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-058.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-059.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-060.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-061.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-062.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-063.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-064.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-065.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-066.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-067.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-068.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-069.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-070.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-071.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-072.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-073.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-074.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-075.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-076.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-077.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-078.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-079.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-080.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-081.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-082.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-083.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-084.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-085.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-086.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-087.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-088.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-089.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-090.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-091.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-092.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-093.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-094.lp,48,41,0.085365854,10001,-10000,1,3,yes,yes,44.36214603
birkhoff,bhS-4-095.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-096.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-097.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-098.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-099.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhS-4-100.lp,48,41,0.085365854,10001,-10000,1,4,yes,yes,44.36214603
birkhoff,bhD-5-001.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-002.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-003.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-004.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-005.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-006.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-007.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-008.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-009.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-010.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-011.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-012.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-013.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-014.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-015.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-016.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-017.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-018.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-019.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-020.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-021.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-022.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-023.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-024.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-025.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-026.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-027.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-028.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-029.lp,240,146,0.02739726,10001,-10000,1,13,yes,yes,187.1897433
birkhoff,bhD-5-030.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-031.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-032.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-033.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-034.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-035.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-036.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-037.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-038.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-039.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-040.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-041.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-042.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-043.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-044.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-045.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-046.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-047.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-048.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-049.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-050.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-051.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-052.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-053.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-054.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-055.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-056.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-057.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-058.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-059.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-060.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-061.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-062.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-063.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-064.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-065.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-066.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-067.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-068.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-069.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-070.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-071.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-072.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-073.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-074.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-075.lp,240,146,0.02739726,10001,-10000,1,14,no,yes,187.1897433
birkhoff,bhD-5-076.lp,240,146,0.02739726,10001,-10000,1,14,yes,yes,187.1897433
birkhoff,bhD-5-077.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-078.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
birkhoff,bhD-5-079.lp,240,146,0.02739726,10001,-10000,1,15,no,yes,187.1897433
