class,file,num_vars,num_constraints,density,coeff_range,coeff_min,coeff_max,obj_value,optimal,feasible,file_available
birkhoff,bhS-6-100.lp,n/a,n/a,n/a,n/a,n/a,n/a,6,yes,n/a,no
independentset,aves-sparrow-social.qs,52,n/a,0.367198839,2,-1,1,13,yes,yes,yes
independentset,brock200-1.qs,200,n/a,0.747960199,2,-1,1,6,yes,yes,yes
independentset,brock200-2.qs,200,n/a,0.508656716,2,-1,1,12,yes,yes,yes
independentset,brock200-3.qs,200,n/a,0.609353234,2,-1,1,9,yes,yes,yes
independentset,brock200-4.qs,200,n/a,0.661144279,2,-1,1,8,yes,yes,yes
independentset,brock400-1.qs,400,n/a,0.25532419,2,-1,1,27,yes,yes,yes
independentset,brock800-1.qs,800,n/a,0.352356429,2,-1,1,23,yes,yes,yes
independentset,c-fat200-1.qs,200,n/a,0.086268657,2,-1,1,18,yes,yes,yes
independentset,C125-9.qs,125,n/a,0.115809524,2,-1,1,34,yes,yes,yes
independentset,C4000-5.qs,4000,n/a,0.500091477,2,-1,1,57,no,yes,yes
independentset,C500-9.qs,500,n/a,0.103137725,2,-1,1,18,no,yes,yes
independentset,chesapeake.qs,39,n/a,0.267948718,2,-1,1,17,yes,yes,yes
independentset,es60fst01.qs,123,n/a,0.036978757,2,-1,1,17,yes,yes,yes
independentset,es60fst02.qs,186,n/a,0.026795469,2,-1,1,60,yes,yes,yes
independentset,es60fst03.qs,113,n/a,0.039590126,2,-1,1,88,yes,yes,yes
independentset,es60fst04.qs,162,n/a,0.030296145,2,-1,1,55,yes,yes,yes
independentset,farm.qs,17,n/a,0.366013072,2,-1,1,78,yes,yes,yes
independentset,football.qs,35,n/a,0.242857143,2,-1,1,10,yes,yes,yes
independentset,frb100-40.qs,4000,n/a,0.07207873,2,-1,1,16,no,yes,yes
independentset,frb45-21-3.qs,945,n/a,0.132420551,2,-1,1,45,yes,yes,yes
independentset,frb50-23-3.qs,1150,n/a,0.124229215,2,-1,1,50,yes,yes,yes
independentset,frb53-24-1.qs,1272,n/a,0.117954172,2,-1,1,52,no,yes,yes
independentset,frb59-26-2.qs,1534,n/a,0.108461836,2,-1,1,58,no,yes,yes
independentset,gen200_p0-9_44.qs,200,n/a,0.108955224,2,-1,1,94,yes,yes,yes
independentset,hamming10-4.qs,1024,n/a,0.172682927,2,-1,1,44,no,yes,yes
independentset,hamming6-2.qs,64,n/a,0.907692308,2,-1,1,2,yes,yes,yes
independentset,hamming6-4.qs,64,n/a,0.369230769,2,-1,1,12,yes,yes,yes
independentset,ibm32.qs,32,n/a,0.231060606,2,-1,1,40,yes,yes,yes
independentset,insecta-ant-colony1-day38.qs,56,n/a,0.745614035,2,-1,1,88,yes,yes,yes
independentset,insecta-ant-colony3-day09.qs,160,n/a,0.702096273,2,-1,1,6,yes,yes,yes
independentset,johnson16-2-4.qs,120,n/a,0.768595041,2,-1,1,15,yes,yes,yes
independentset,johnson8-2-4.qs,28,n/a,0.586206897,2,-1,1,7,yes,yes,yes
independentset,johnson8-4-4.qs,70,n/a,0.774647887,2,-1,1,5,yes,yes,yes
independentset,karate.qs,34,n/a,0.188235294,2,-1,1,9,yes,yes,yes
independentset,keller4.qs,171,n/a,0.358425133,2,-1,1,20,yes,yes,yes
independentset,keller6.qs,3361,n/a,0.182295927,2,-1,1,11,no,yes,yes
independentset,mammalia-kangaroo-interactions.qs,17,n/a,0.705882353,2,-1,1,59,yes,yes,yes
independentset,MANN-a9.qs,45,n/a,0.930434783,2,-1,1,13,yes,yes,yes
independentset,p_hat1500-1.qs,1500,n/a,0.746903842,2,-1,1,4,yes,yes,yes
independentset,p_hat1500-3.qs,1500,n/a,0.247395958,2,-1,1,12,yes,yes,yes
independentset,R_1000_005_1.qs,1000,n/a,0.051288711,2,-1,1,94,no,yes,yes
independentset,R_500_005_1.qs,500,n/a,0.05394012,2,-1,1,91,no,yes,yes
independentset,sloane_1dc_128.qs,128,n/a,0.193677326,2,-1,1,117,yes,yes,yes
independentset,sloane_1dc_64.qs,64,n/a,0.291826923,2,-1,1,10,yes,yes,yes
independentset,sloane_1zc_128.qs,128,n/a,0.151162791,2,-1,1,16,yes,yes,yes
independentset,sloane_2dc_128.qs,128,n/a,0.642078488,2,-1,1,18,yes,yes,yes
independentset,socfb-haverford76.qs,1446,n/a,0.058340765,2,-1,1,5,no,yes,yes
independentset,socfb-trinity100.qs,2613,n/a,0.033558592,2,-1,1,282,no,yes,yes
independentset,sorrell4.qs,2048,n/a,0.241399673,2,-1,1,499,yes,yes,yes
independentset,sorrell7.qs,2048,n/a,0.019765739,2,-1,1,24,no,yes,yes
labs,labs002.qs,3,n/a,0.666666667,40032,-10008,30024,198,yes,yes,yes
labs,labs003.qs,6,n/a,0.80952381,40048,-10016,30032,1,yes,yes,yes
labs,labs004.qs,10,n/a,0.763636364,40056,-10016,30040,2,yes,yes,yes
labs,labs005.qs,15,n/a,0.666666667,40064,-10016,30048,2,yes,yes,yes
labs,labs006.qs,21,n/a,0.597402597,40072,-10016,30056,7,yes,yes,yes
labs,labs007.qs,28,n/a,0.534482759,40080,-10016,30064,3,yes,yes,yes
labs,labs008.qs,36,n/a,0.486486486,40088,-10016,30072,8,yes,yes,yes
labs,labs009.qs,45,n/a,0.443478261,40096,-10016,30080,12,yes,yes,yes
labs,labs010.qs,55,n/a,0.409090909,40104,-10016,30088,13,yes,yes,yes
labs,labs011.qs,66,n/a,0.378109453,40112,-10016,30096,5,yes,yes,yes
labs,labs012.qs,78,n/a,0.35248296,40120,-10016,30104,10,yes,yes,yes
labs,labs013.qs,91,n/a,0.329192547,40128,-10016,30112,6,yes,yes,yes
labs,labs014.qs,105,n/a,0.309433962,40136,-10016,30120,19,yes,yes,yes
labs,labs015.qs,120,n/a,0.291322314,40144,-10016,30128,15,yes,yes,yes
labs,labs016.qs,136,n/a,0.275654787,40152,-10016,30136,24,yes,yes,yes
labs,labs017.qs,153,n/a,0.261183261,40160,-10016,30144,32,yes,yes,yes
labs,labs018.qs,171,n/a,0.248470012,40168,-10016,30152,25,yes,yes,yes
labs,labs019.qs,190,n/a,0.236649215,40176,-10016,30160,29,yes,yes,yes
labs,labs020.qs,210,n/a,0.226134056,40184,-10016,30168,26,yes,yes,yes
labs,labs021.qs,231,n/a,0.21630094,40192,-10016,30176,26,yes,yes,yes
labs,labs022.qs,253,n/a,0.207463198,40200,-10016,30184,39,yes,yes,yes
labs,labs023.qs,276,n/a,0.199157641,40208,-10016,30192,47,yes,yes,yes
labs,labs024.qs,300,n/a,0.191627907,40216,-10016,30200,36,yes,yes,yes
labs,labs025.qs,325,n/a,0.184521,40224,-10016,30208,36,yes,yes,yes
labs,labs026.qs,351,n/a,0.178030303,40232,-10016,30216,45,yes,yes,yes
labs,labs027.qs,378,n/a,0.17188089,40240,-10016,30224,37,yes,yes,yes
labs,labs028.qs,406,n/a,0.166228925,40248,-10016,30232,50,yes,yes,yes
labs,labs029.qs,435,n/a,0.160856269,40256,-10016,30240,62,yes,yes,yes
labs,labs030.qs,465,n/a,0.155890904,40264,-10016,30248,59,yes,yes,yes
labs,labs031.qs,496,n/a,0.151156942,40272,-10016,30256,67,yes,yes,yes
labs,labs032.qs,528,n/a,0.146760612,40280,-10016,30264,64,yes,yes,yes
labs,labs033.qs,561,n/a,0.142558091,40288,-10016,30272,64,yes,yes,yes
labs,labs034.qs,595,n/a,0.138638543,40296,-10016,30280,65,yes,yes,yes
labs,labs035.qs,630,n/a,0.134882902,40304,-10016,30288,73,yes,yes,yes
labs,labs036.qs,666,n/a,0.131366749,40312,-10016,30296,82,yes,yes,yes
labs,labs037.qs,703,n/a,0.127990431,40320,-10016,30304,86,yes,yes,yes
labs,labs038.qs,741,n/a,0.124818578,40328,-10016,30312,87,yes,yes,yes
labs,labs039.qs,780,n/a,0.121766965,40336,-10016,30320,99,yes,yes,yes
labs,labs040.qs,820,n/a,0.118891299,40344,-10016,30328,108,yes,yes,yes
labs,labs041.qs,861,n/a,0.116119766,40352,-10016,30336,132,no,yes,yes
labs,labs042.qs,903,n/a,0.11350072,40360,-10016,30344,149,no,yes,yes
labs,labs043.qs,946,n/a,0.110972449,40368,-10016,30352,165,no,yes,yes
labs,labs044.qs,990,n/a,0.108577195,40376,-10016,30360,166,no,yes,yes
labs,labs045.qs,1035,n/a,0.106261541,40384,-10016,30368,182,no,yes,yes
labs,labs046.qs,1081,n/a,0.104062611,40392,-10016,30376,203,no,yes,yes
labs,labs047.qs,1128,n/a,0.101933865,40400,-10016,30384,183,no,yes,yes
labs,labs048.qs,1176,n/a,0.099908103,40408,-10016,30392,196,no,yes,yes
labs,labs049.qs,1225,n/a,0.097944535,40416,-10016,30400,216,no,yes,yes
labs,labs050.qs,1275,n/a,0.096072285,40424,-10016,30408,257,no,yes,yes
labs,labs051.qs,1326,n/a,0.094255405,40432,-10016,30416,249,no,yes,yes
labs,labs052.qs,1378,n/a,0.092519874,40440,-10016,30424,254,no,yes,yes
labs,labs053.qs,1431,n/a,0.090833851,40448,-10016,30432,270,no,yes,yes
labs,labs054.qs,1485,n/a,0.089220604,40456,-10016,30440,255,no,yes,yes
labs,labs055.qs,1540,n/a,0.087651803,40464,-10016,30448,283,no,yes,yes
labs,labs056.qs,1596,n/a,0.08614837,40472,-10016,30456,276,no,yes,yes
labs,labs057.qs,1653,n/a,0.084684985,40480,-10016,30464,320,no,yes,yes
labs,labs058.qs,1711,n/a,0.083280532,40488,-10016,30472,317,no,yes,yes
labs,labs059.qs,1770,n/a,0.081912291,40496,-10016,30480,333,no,yes,yes
labs,labs060.qs,1830,n/a,0.080597362,40580,-10092,30488,366,no,yes,yes
labs,labs061.qs,1891,n/a,0.079315283,40940,-10444,30496,346,no,yes,yes
labs,labs062.qs,1953,n/a,0.078081591,41304,-10800,30504,379,no,yes,yes
labs,labs063.qs,2016,n/a,0.076877789,41676,-11164,30512,387,no,yes,yes
labs,labs064.qs,2080,n/a,0.075718035,42052,-11532,30520,412,no,yes,yes
labs,labs065.qs,2145,n/a,0.074585557,42436,-11908,30528,460,no,yes,yes
labs,labs066.qs,2211,n/a,0.073493293,42824,-12288,30536,417,no,yes,yes
labs,labs067.qs,2278,n/a,0.072425987,43220,-12676,30544,457,no,yes,yes
labs,labs068.qs,2346,n/a,0.071395491,43620,-13068,30552,402,no,yes,yes
labs,labs069.qs,2415,n/a,0.07038789,44028,-13468,30560,446,no,yes,yes
labs,labs070.qs,2485,n/a,0.069414071,44440,-13872,30568,527,no,yes,yes
labs,labs071.qs,2556,n/a,0.068461304,44860,-14284,30576,499,no,yes,yes
labs,labs072.qs,2628,n/a,0.067539613,45284,-14700,30584,516,no,yes,yes
labs,labs073.qs,2701,n/a,0.066637326,45716,-15124,30592,548,no,yes,yes
labs,labs074.qs,2775,n/a,0.065763689,46152,-15552,30600,557,no,yes,yes
labs,labs075.qs,2850,n/a,0.064907973,46596,-15988,30608,553,no,yes,yes
labs,labs076.qs,2926,n/a,0.06407873,47044,-16428,30616,602,no,yes,yes
labs,labs077.qs,3003,n/a,0.063266073,47500,-16876,30624,610,no,yes,yes
labs,labs078.qs,3081,n/a,0.062477924,47960,-17328,30632,643,no,yes,yes
labs,labs079.qs,3160,n/a,0.061705157,48428,-17788,30640,611,no,yes,yes
labs,labs080.qs,3240,n/a,0.060955124,48900,-18252,30648,644,no,yes,yes
labs,labs081.qs,3321,n/a,0.06021938,49380,-18724,30656,616,no,yes,yes
labs,labs082.qs,3403,n/a,0.059504764,49864,-19200,30664,665,no,yes,yes
labs,labs083.qs,3486,n/a,0.058803447,50356,-19684,30672,701,no,yes,yes
labs,labs084.qs,3570,n/a,0.058121798,50852,-20172,30680,714,no,yes,yes
labs,labs085.qs,3655,n/a,0.057452547,51356,-20668,30688,786,no,yes,yes
labs,labs086.qs,3741,n/a,0.056801637,51864,-21168,30696,831,no,yes,yes
labs,labs087.qs,3828,n/a,0.056162302,52380,-21676,30704,815,no,yes,yes
labs,labs088.qs,3916,n/a,0.055540097,52900,-22188,30712,748,no,yes,yes
labs,labs089.qs,4005,n/a,0.054928718,53428,-22708,30720,844,no,yes,yes
labs,labs090.qs,4095,n/a,0.054333362,53960,-23232,30728,829,no,yes,yes
labs,labs091.qs,4186,n/a,0.053748144,54500,-23764,30736,913,no,yes,yes
labs,labs092.qs,4278,n/a,0.053177936,55044,-24300,30744,818,no,yes,yes
labs,labs093.qs,4371,n/a,0.052617235,55596,-24844,30752,898,no,yes,yes
labs,labs094.qs,4465,n/a,0.052070615,56152,-25392,30760,931,no,yes,yes
labs,labs095.qs,4560,n/a,0.051532924,56716,-25948,30768,967,no,yes,yes
labs,labs096.qs,4656,n/a,0.051008459,57284,-26508,30776,1012,no,yes,yes
labs,labs097.qs,4753,n/a,0.050492389,57860,-27076,30784,988,no,yes,yes
labs,labs098.qs,4851,n/a,0.049988758,58440,-27648,30792,1049,no,yes,yes
labs,labs099.qs,4950,n/a,0.049493032,59028,-28228,30800,1009,no,yes,yes
labs,labs100.qs,5050,n/a,0.049009019,59620,-28812,30808,1050,no,yes,yes
marketsplit,ms_03_050_002.qs,116,n/a,0.542587681,4.61E+18,-87296,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_050_005.qs,116,n/a,0.542587681,4.61E+18,-80640,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_050_007.qs,116,n/a,0.528293546,4.61E+18,-55552,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_050_009.qs,116,n/a,0.533156499,4.61E+18,-44288,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_100_001.qs,116,n/a,0.53787209,4.61E+18,-312832,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_100_012.qs,116,n/a,0.542587681,4.61E+18,-289280,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_100_019.qs,116,n/a,0.547303271,4.61E+18,-274944,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_100_022.qs,116,n/a,0.547303271,4.61E+18,-304640,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_200_050.qs,116,n/a,0.547303271,4.61E+18,-1319936,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_200_068.qs,116,n/a,0.547303271,4.61E+18,-1324032,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_200_161.qs,116,n/a,0.542587681,4.61E+18,-1152000,4.61E+18,0,yes,yes,yes
marketsplit,ms_03_200_177.qs,116,n/a,0.542587681,4.61E+18,-1080320,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_050_001.qs,158,n/a,0.503224266,4.61E+18,-182784,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_050_003.qs,158,n/a,0.508319401,4.61E+18,-134656,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_050_004.qs,158,n/a,0.503224266,4.61E+18,-119552,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_050_005.qs,158,n/a,0.505771833,4.61E+18,-147968,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_100_003.qs,158,n/a,0.510866969,4.61E+18,-533504,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_100_009.qs,158,n/a,0.508319401,4.61E+18,-701440,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_100_013.qs,158,n/a,0.508319401,4.61E+18,-799744,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_100_015.qs,158,n/a,0.510866969,4.61E+18,-572416,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_200_030.qs,158,n/a,0.508319401,4.61E+18,-2340864,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_200_150.qs,158,n/a,0.508319401,4.61E+18,-2713600,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_200_174.qs,158,n/a,0.510866969,4.61E+18,-2081792,4.61E+18,0,yes,yes,yes
marketsplit,ms_04_200_176.qs,158,n/a,0.510866969,4.61E+18,-2275328,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_050_001.qs,200,n/a,0.484179104,4.61E+18,-337408,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_050_002.qs,200,n/a,0.484179104,4.61E+18,-287232,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_050_003.qs,200,n/a,0.485771144,4.61E+18,-265728,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_050_004.qs,200,n/a,0.479402985,4.61E+18,-246272,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_100_003.qs,200,n/a,0.490547264,4.61E+18,-1053696,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_100_006.qs,200,n/a,0.488955224,4.61E+18,-1211392,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_100_013.qs,200,n/a,0.488955224,4.61E+18,-1422336,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_100_015.qs,200,n/a,0.490547264,4.61E+18,-1090560,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_200_070.qs,200,n/a,0.490547264,4.61E+18,-5027840,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_200_095.qs,200,n/a,0.490547264,4.61E+18,-4999168,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_200_180.qs,200,n/a,0.490547264,4.61E+18,-4614144,4.61E+18,0,yes,yes,yes
marketsplit,ms_05_200_199.qs,200,n/a,0.488955224,4.61E+18,-3921920,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_050_001.qs,242,n/a,0.467809407,4.61E+18,-438784,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_050_002.qs,242,n/a,0.473251029,4.61E+18,-471552,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_050_003.qs,242,n/a,0.473251029,4.61E+18,-454144,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_050_004.qs,242,n/a,0.469986056,4.61E+18,-427520,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_100_002.qs,242,n/a,0.474339353,4.61E+18,-1885184,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_100_003.qs,242,n/a,0.477604326,4.61E+18,-1813504,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_100_005.qs,242,n/a,0.47107438,4.61E+18,-1629184,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_100_010.qs,242,n/a,0.475427677,4.61E+18,-1676288,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_200_077.qs,242,n/a,0.474339353,4.61E+18,-6834176,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_200_104.qs,242,n/a,0.477604326,4.61E+18,-7407616,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_200_240.qs,242,n/a,0.476516002,4.61E+18,-7047168,4.61E+18,0,yes,yes,yes
marketsplit,ms_06_200_289.qs,242,n/a,0.476516002,4.61E+18,-7489536,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_050_001.qs,284,n/a,0.457573511,4.61E+18,-666624,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_050_002.qs,284,n/a,0.465480603,4.61E+18,-726016,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_050_003.qs,284,n/a,0.464689894,4.61E+18,-660480,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_050_004.qs,284,n/a,0.462317766,4.61E+18,-705536,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_100_002.qs,284,n/a,0.466271312,4.61E+18,-2902016,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_100_003.qs,284,n/a,0.46864344,4.61E+18,-2627584,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_100_005.qs,284,n/a,0.461527057,4.61E+18,-2914304,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_100_006.qs,284,n/a,0.465480603,4.61E+18,-2816000,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_200_248.qs,284,n/a,0.467062021,4.61E+18,-8091648,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_200_370.qs,284,n/a,0.466271312,4.61E+18,-12357632,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_200_398.qs,284,n/a,0.46785273,4.61E+18,-11849728,4.61E+18,0,yes,yes,yes
marketsplit,ms_07_200_500.qs,284,n/a,0.466271312,4.61E+18,-12455936,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_050_000.qs,326,n/a,0.454869515,4.61E+18,-707584,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_050_001.qs,326,n/a,0.454269151,4.61E+18,-789504,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_050_002.qs,326,n/a,0.454869515,4.61E+18,-922624,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_050_003.qs,326,n/a,0.456670607,4.61E+18,-934912,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_100_000.qs,326,n/a,0.459672426,4.61E+18,-2975744,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_100_001.qs,326,n/a,0.457270971,4.61E+18,-3315712,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_100_002.qs,326,n/a,0.459672426,4.61E+18,-3848192,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_100_003.qs,326,n/a,0.459072062,4.61E+18,-3913728,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_200_000.qs,326,n/a,0.460873154,4.61E+18,-12161024,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_200_001.qs,326,n/a,0.460873154,4.61E+18,-13570048,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_200_002.qs,326,n/a,0.460873154,4.61E+18,-15708160,4.61E+18,0,yes,yes,yes
marketsplit,ms_08_200_003.qs,326,n/a,0.459072062,4.61E+18,-15929344,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_050_000.qs,368,n/a,0.449982326,4.61E+18,-971776,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_050_001.qs,368,n/a,0.449511017,4.61E+18,-1033216,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_050_002.qs,368,n/a,0.449511017,4.61E+18,-1190912,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_050_003.qs,368,n/a,0.449982326,4.61E+18,-1201152,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_100_000.qs,368,n/a,0.454224107,4.61E+18,-4044800,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_100_001.qs,368,n/a,0.452338871,4.61E+18,-4315136,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_100_002.qs,368,n/a,0.454695417,4.61E+18,-4937728,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_100_003.qs,368,n/a,0.452338871,4.61E+18,-4999168,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_200_000.qs,368,n/a,0.456109344,4.61E+18,-16494592,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_200_001.qs,368,n/a,0.456109344,4.61E+18,-17608704,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_200_002.qs,368,n/a,0.456109344,4.61E+18,-20066304,4.61E+18,0,yes,yes,yes
marketsplit,ms_09_200_003.qs,368,n/a,0.453752798,4.61E+18,-20336640,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_050_000.qs,410,n/a,0.446252448,4.61E+18,-1215488,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_050_001.qs,410,n/a,0.44473325,4.61E+18,-1348608,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_050_002.qs,410,n/a,0.446252448,4.61E+18,-1485824,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_050_003.qs,410,n/a,0.445492849,4.61E+18,-1457152,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_100_000.qs,410,n/a,0.450050442,4.61E+18,-5072896,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_100_001.qs,410,n/a,0.447771646,4.61E+18,-5609472,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_100_002.qs,410,n/a,0.450430242,4.61E+18,-6141952,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_100_003.qs,410,n/a,0.448531244,4.61E+18,-6047744,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_200_000.qs,410,n/a,0.452329239,4.61E+18,-20631552,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_200_001.qs,410,n/a,0.45156964,4.61E+18,-22851584,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_200_002.qs,410,n/a,0.452329239,4.61E+18,-24956928,4.61E+18,0,yes,yes,yes
marketsplit,ms_10_200_003.qs,410,n/a,0.450050442,4.61E+18,-24555520,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_050_000.qs,452,n/a,0.443943035,4.61E+18,-1545216,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_050_001.qs,452,n/a,0.442380199,4.61E+18,-1475584,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_050_002.qs,452,n/a,0.444255602,4.61E+18,-1754112,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_050_003.qs,452,n/a,0.441442497,4.61E+18,-1676288,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_100_000.qs,452,n/a,0.446443572,4.61E+18,-6383616,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_100_001.qs,452,n/a,0.444880736,4.61E+18,-6125568,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_100_002.qs,452,n/a,0.44769384,4.61E+18,-7239680,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_100_003.qs,452,n/a,0.444880736,4.61E+18,-6940672,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_200_000.qs,452,n/a,0.448318975,4.61E+18,-25964544,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_200_001.qs,452,n/a,0.448318975,4.61E+18,-24956928,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_200_002.qs,452,n/a,0.449256676,4.61E+18,-29380608,4.61E+18,0,yes,yes,yes
marketsplit,ms_11_200_003.qs,452,n/a,0.446756139,4.61E+18,-28151808,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_050_000.qs,494,n/a,0.440690304,4.61E+18,-1764352,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_050_001.qs,494,n/a,0.439381671,4.61E+18,-1874944,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_050_002.qs,494,n/a,0.44095203,4.61E+18,-1987584,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_050_003.qs,494,n/a,0.438596491,4.61E+18,-1948672,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_100_000.qs,494,n/a,0.443831023,4.61E+18,-7292928,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_100_001.qs,494,n/a,0.441998937,4.61E+18,-7735296,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_100_002.qs,494,n/a,0.444616203,4.61E+18,-8185856,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_100_003.qs,494,n/a,0.442260663,4.61E+18,-8046592,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_200_000.qs,494,n/a,0.445924835,4.61E+18,-29626368,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_200_001.qs,494,n/a,0.445401382,4.61E+18,-31371264,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_200_002.qs,494,n/a,0.445924835,4.61E+18,-33173504,4.61E+18,0,yes,yes,yes
marketsplit,ms_12_200_003.qs,494,n/a,0.444092749,4.61E+18,-32624640,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_050_000.qs,536,n/a,0.438561383,4.61E+18,-2096128,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_050_001.qs,536,n/a,0.437449623,4.61E+18,-2226176,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_050_002.qs,536,n/a,0.437894327,4.61E+18,-2533376,4.61E+18,0,yes,yes,yes
marketsplit,ms_13_050_003.qs,536,n/a,0.43700492,4.61E+18,-2455552,4.61E+18,0,yes,yes,yes
